235.851, , ,#VALUE!,,,,,,,,,,,,,
238.658, , ,#VALUE!,,,,,,,,,,,,,
238.717, , ,#VALUE!,,,,,,,,,,,,,
244.639, , ,#VALUE!,,,,,,,,,,,,,
253.702, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
254.728, , ,#VALUE!,,,,,,,,,,,,,
258.673, , ,#VALUE!,,,,,,,,,,,,,
258.704, , ,#VALUE!,,,,,,,,,,,,,
259.257, , ,#VALUE!,,,,,,,,,,,,,
259.503, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
262.418, , ,#VALUE!,,,,,,,,,,,,,
267.026, , ,#VALUE!,,,,,,,,,,,,,
267.225, , ,#VALUE!,,,,,,,,,,,,,
267.535, , ,#VALUE!,,,,,,,,,,,,,
273.931, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
275.019, , ,#VALUE!,,,,,,,,,,,,,
275.501, , ,#VALUE!,,,,,,,,,,,,,
275.563, , ,#VALUE!,,,,,,,,,,,,,
277.002, , ,#VALUE!,,,,,,,,,,,,,
277.897, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
280.253, , ,#VALUE!,,,,,,,,,,,,,
280.435, , ,#VALUE!,,,,,,,,,,,,,
282.019, , ,#VALUE!,,,,,,,,,,,,,
283.391, , ,#VALUE!,,,,,,,,,,,,,
283.871, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
284.837, , ,#VALUE!,,,,,,,,,,,,,
285.541, , ,#VALUE!,,,,,,,,,,,,,
285.984, , ,#VALUE!,,,,,,,,,,,,,
289.696, , ,#VALUE!,,,,,,,,,,,,,
289.752, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
290.447, , ,#VALUE!,,,,,,,,,,,,,
290.958, , ,#VALUE!,,,,,,,,,,,,,
291.036, , ,#VALUE!,,,,,,,,,,,,,
291.562, , ,#VALUE!,,,,,,,,,,,,,
292.927, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
294.528, , ,#VALUE!,,,,,,,,,,,,,
294.662, , ,#VALUE!,,,,,,,,,,,,,
296.452, , ,#VALUE!,,,,,,,,,,,,,
296.876, , ,#VALUE!,,,,,,,,,,,,,
297.447, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
297.568, , ,#VALUE!,,,,,,,,,,,,,
298.38, , ,#VALUE!,,,,,,,,,,,,,
300.241, , ,#VALUE!,,,,,,,,,,,,,
300.265, , ,#VALUE!,,,,,,,,,,,,,
301.247, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
301.684, , ,#VALUE!,,,,,,,,,,,,,
302.595, , ,#VALUE!,,,,,,,,,,,,,
302.827, , ,#VALUE!,,,,,,,,,,,,,
303.131, , ,#VALUE!,,,,,,,,,,,,,
303.622, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
305.442, , ,#VALUE!,,,,,,,,,,,,,
306.622, , ,#VALUE!,,,,,,,,,,,,,
307.074, , ,#VALUE!,,,,,,,,,,,,,
307.253, , ,#VALUE!,,,,,,,,,,,,,
307.334, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
307.887, , ,#VALUE!,,,,,,,,,,,,,
308.208, , ,#VALUE!,,,,,,,,,,,,,
308.402, , ,#VALUE!,,,,,,,,,,,,,
309.919, , ,#VALUE!,,,,,,,,,,,,,
310.678, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
311.343, , ,#VALUE!,,,,,,,,,,,,,
311.354, , ,#VALUE!,,,,,,,,,,,,,
312.272, , ,#VALUE!,,,,,,,,,,,,,
313.252, , ,#VALUE!,,,,,,,,,,,,,
313.277, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
314.11, , ,#VALUE!,,,,,,,,,,,,,
314.115, , ,#VALUE!,,,,,,,,,,,,,
314.433, , ,#VALUE!,,,,,,,,,,,,,
315.429, , ,#VALUE!,,,,,,,,,,,,,
318.192, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
318.342, , ,#VALUE!,,,,,,,,,,,,,
318.525, , ,#VALUE!,,,,,,,,,,,,,
320.058, , ,#VALUE!,,,,,,,,,,,,,
320.515, , ,#VALUE!,,,,,,,,,,,,,
321.444, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
322.073, , ,#VALUE!,,,,,,,,,,,,,
322.331, , ,#VALUE!,,,,,,,,,,,,,
322.716, , ,#VALUE!,,,,,,,,,,,,,
323.058,1.50E+08,31 385.667 ,5.5,,,,,,,,,,,,,
323.203, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
323.798, , ,#VALUE!,,,,,,,,,,,,,
324.934, , ,#VALUE!,,,,,,,,,,,,,
325.905, , ,#VALUE!,,,,,,,,,,,,,
325.911, , ,#VALUE!,,,,,,,,,,,,,
326.478,5.80E+07,30 621.102 ,6.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
326.71, , ,#VALUE!,,,,,,,,,,,,,
326.718, , ,#VALUE!,,,,,,,,,,,,,
326.941, , ,#VALUE!,,,,,,,,,,,,,
327.822, , ,#VALUE!,,,,,,,,,,,,,
327.933, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
328.022, , ,#VALUE!,,,,,,,,,,,,,
328.677, , ,#VALUE!,,,,,,,,,,,,,
330.388, , ,#VALUE!,,,,,,,,,,,,,
330.395, , ,#VALUE!,,,,,,,,,,,,,
330.556, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
331.242,3.70E+07,30 621.102 ,6.5,,,,,,,,,,,,,
331.639, , ,#VALUE!,,,,,,,,,,,,,
332.319, , ,#VALUE!,,,,,,,,,,,,,
332.966, , ,#VALUE!,,,,,,,,,,,,,
333.27, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
333.725, , ,#VALUE!,,,,,,,,,,,,,
333.779, , ,#VALUE!,,,,,,,,,,,,,
334.003, , ,#VALUE!,,,,,,,,,,,,,
334.184, , ,#VALUE!,,,,,,,,,,,,,
334.604, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
335.006, , ,#VALUE!,,,,,,,,,,,,,
335.026, , ,#VALUE!,,,,,,,,,,,,,
336.408, , ,#VALUE!,,,,,,,,,,,,,
336.802, , ,#VALUE!,,,,,,,,,,,,,
337.055, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
337.271,1.30E+08,29 640.863 ,7.5,,,,,,,,,,,,,
337.417, , ,#VALUE!,,,,,,,,,,,,,
338.132, , ,#VALUE!,,,,,,,,,,,,,
338.508, , ,#VALUE!,,,,,,,,,,,,,
338.974, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
339.2,2.35E+07,29 472.789 ,7.5,,,,,,,,,,,,,
339.607, , ,#VALUE!,,,,,,,,,,,,,
339.684, , ,#VALUE!,,,,,,,,,,,,,
340.183, , ,#VALUE!,,,,,,,,,,,,,
341.763, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
342.839, , ,#VALUE!,,,,,,,,,,,,,
344.113, , ,#VALUE!,,,,,,,,,,,,,
347.171, , ,#VALUE!,,,,,,,,,,,,,
347.941, , ,#VALUE!,,,,,,,,,,,,,
348.585, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
348.682, , ,#VALUE!,,,,,,,,,,,,,
349.686, , ,#VALUE!,,,,,,,,,,,,,
349.91,7.50E+07,29 011.015 ,4.5,,,,,,,,,,,,,
350.838, , ,#VALUE!,,,,,,,,,,,,,
351.489, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
351.818, , ,#VALUE!,,,,,,,,,,,,,
352.491, , ,#VALUE!,,,,,,,,,,,,,
354.826, , ,#VALUE!,,,,,,,,,,,,,
354.984, , ,#VALUE!,,,,,,,,,,,,,
355.32, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
355.99, , ,#VALUE!,,,,,,,,,,,,,
357.075, , ,#VALUE!,,,,,,,,,,,,,
358.052, , ,#VALUE!,,,,,,,,,,,,,
359.95, , ,#VALUE!,,,,,,,,,,,,,
359.983, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
360.49, , ,#VALUE!,,,,,,,,,,,,,
361.656,2.00E+07,27 642.658 ,5.5,,,,,,,,,,,,,
361.785, , ,#VALUE!,,,,,,,,,,,,,
361.892, , ,#VALUE!,,,,,,,,,,,,,
363.354, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
364.594, , ,#VALUE!,,,,,,,,,,,,,
365.041, , ,#VALUE!,,,,,,,,,,,,,
365.258, , ,#VALUE!,,,,,,,,,,,,,
365.287, , ,#VALUE!,,,,,,,,,,,,,
366.902, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
368.27, , ,#VALUE!,,,,,,,,,,,,,
368.428, , ,#VALUE!,,,,,,,,,,,,,
369.265,4.80E+07,27 513.555 ,6.5,,,,,,,,,,,,,
369.625, , ,#VALUE!,,,,,,,,,,,,,
370.072, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
370.764, , ,#VALUE!,,,,,,,,,,,,,
371.239, , ,#VALUE!,,,,,,,,,,,,,
372.952, , ,#VALUE!,,,,,,,,,,,,,
373.126, , ,#VALUE!,,,,,,,,,,,,,
373.816, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
374.11, , ,#VALUE!,,,,,,,,,,,,,
374.264, , ,#VALUE!,,,,,,,,,,,,,
378.101, , ,#VALUE!,,,,,,,,,,,,,
378.684, , ,#VALUE!,,,,,,,,,,,,,
378.786, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
379.183, , ,#VALUE!,,,,,,,,,,,,,
379.706, , ,#VALUE!,,,,,,,,,,,,,
383.048,1.40E+07,26 098.972 ,6.5,,,,,,,,,,,,,
385.16, , ,#VALUE!,,,,,,,,,,,,,
385.839, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
388.061, , ,#VALUE!,,,,,,,,,,,,,
388.289, , ,#VALUE!,,,,,,,,,,,,,
389.061, , ,#VALUE!,,,,,,,,,,,,,
389.623,1.80E+07,26 098.972 ,6.5,,,,,,,,,,,,,
390.276, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
390.456, , ,#VALUE!,,,,,,,,,,,,,
390.631,3.23E+07,25 592.343 ,5.5,,,,,,,,,,,,,
