228.479, , ,  ,,,,,,,,,  ,,,,
232.977, , ,  ,,,,,,,,,  ,,,,
234.092, , ,  ,,,,,,,,,  ,,,,
236.391, , ,  ,,,,,,,,,  ,,,,
236.596, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
236.711, , ,  ,,,,,,,,,  ,,,,
238.368, , ,  ,,,,,,,,,  ,,,,
238.895, , ,  ,,,,,,,,,  ,,,,
240.902, , ,  ,,,,,,,,,  ,,,,
241.244, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
242.165, , ,  ,,,,,,,,,  ,,,,
242.617, , ,  ,,,,,,,,,  ,,,,
244.547, , ,  ,,,,,,,,,  ,,,,
248.013, , ,  ,,,,,,,,,  ,,,,
248.115, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
248.752, , ,  ,,,,,,,,,  ,,,,
249.16, , ,  ,,,,,,,,,  ,,,,
249.954, , ,  ,,,,,,,,,  ,,,,
250.715, , ,  ,,,,,,,,,  ,,,,
250.908, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
252.087, , ,  ,,,,,,,,,  ,,,,
252.217, , ,  ,,,,,,,,,  ,,,,
252.411, , ,  ,,,,,,,,,  ,,,,
252.742, , ,  ,,,,,,,,,  ,,,,
254.266, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
256.165, , ,  ,,,,,,,,,  ,,,,
256.386, , ,  ,,,,,,,,,  ,,,,
258.827, , ,  ,,,,,,,,,  ,,,,
260.602, , ,  ,,,,,,,,,  ,,,,
260.706, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
262.433, , ,  ,,,,,,,,,  ,,,,
264.076, , ,  ,,,,,,,,,  ,,,,
264.645, , ,  ,,,,,,,,,  ,,,,
265.027, , ,  ,,,,,,,,,  ,,,,
265.848, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
266.009, , ,  ,,,,,,,,,  ,,,,
266.82, , ,  ,,,,,,,,,  ,,,,
267.957, , ,  ,,,,,,,,,  ,,,,
269.75, , ,  ,,,,,,,,,  ,,,,
272.119, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
274.408, , ,  ,,,,,,,,,  ,,,,
277.955, , ,  ,,,,,,,,,  ,,,,
278.507, , ,  ,,,,,,,,,  ,,,,
279.46, , ,  ,,,,,,,,,  ,,,,
279.727, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
281.847, , ,  ,,,,,,,,,  ,,,,
282.702, , ,  ,,,,,,,,,  ,,,,
282.792, , ,  ,,,,,,,,,  ,,,,
283.155, , ,  ,,,,,,,,,  ,,,,
284.467, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
286.012, , ,  ,,,,,,,,,  ,,,,
286.174, , ,  ,,,,,,,,,  ,,,,
286.923, , ,  ,,,,,,,,,  ,,,,
289.094, , ,  ,,,,,,,,,  ,,,,
291.827, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
292.565, , ,  ,,,,,,,,,  ,,,,
292.674, , ,  ,,,,,,,,,  ,,,,
293.599, , ,  ,,,,,,,,,  ,,,,
295.126, , ,  ,,,,,,,,,  ,,,,
296.586, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
298.148, , ,  ,,,,,,,,,  ,,,,
298.652, , ,  ,,,,,,,,,  ,,,,
299.054, , ,  ,,,,,,,,,  ,,,,
299.326, , ,  ,,,,,,,,,  ,,,,
301.371, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
301.465, , ,  ,,,,,,,,,  ,,,,
301.53, , ,  ,,,,,,,,,  ,,,,
301.709, , ,  ,,,,,,,,,  ,,,,
302.607, , ,  ,,,,,,,,,  ,,,,
304.235, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
304.676, , ,  ,,,,,,,,,  ,,,,
305.073, , ,  ,,,,,,,,,  ,,,,
305.607, , ,  ,,,,,,,,,  ,,,,
307.308, , ,  ,,,,,,,,,  ,,,,
309.86, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
313.126,1.06E+08,31 926.82 ,5,,,,,,,,,  ,,,,
313.389, , ,  ,,,,,,,,,  ,,,,
314.49, , ,  ,,,,,,,,,  ,,,,
314.616, , ,  ,,,,,,,,,  ,,,,
315.104, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
315.734, , ,  ,,,,,,,,,  ,,,,
317.283, , ,  ,,,,,,,,,  ,,,,
317.358, , ,  ,,,,,,,,,  ,,,,
319.533, , ,  ,,,,,,,,,  ,,,,
321.056, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
321.082, , ,  ,,,,,,,,,  ,,,,
321.201, , ,  ,,,,,,,,,  ,,,,
323.151, , ,  ,,,,,,,,,  ,,,,
323.544, , ,  ,,,,,,,,,  ,,,,
323.681, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
324.023, , ,  ,,,,,,,,,  ,,,,
324.154, , ,  ,,,,,,,,,  ,,,,
324.746, , ,  ,,,,,,,,,  ,,,,
325.805, , ,  ,,,,,,,,,  ,,,,
326.165, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
326.41, , ,  ,,,,,,,,,  ,,,,
326.664, , ,  ,,,,,,,,,  ,,,,
326.74, , ,  ,,,,,,,,,  ,,,,
326.899, , ,  ,,,,,,,,,  ,,,,
327.681, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
328.34, , ,  ,,,,,,,,,  ,,,,
328.561, , ,  ,,,,,,,,,  ,,,,
329.1, , ,  ,,,,,,,,,  ,,,,
330.246, , ,  ,,,,,,,,,  ,,,,
330.601, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
330.691, , ,  ,,,,,,,,,  ,,,,
330.801, , ,  ,,,,,,,,,  ,,,,
330.98, , ,  ,,,,,,,,,  ,,,,
331.059, , ,  ,,,,,,,,,  ,,,,
331.688, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
331.865, , ,  ,,,,,,,,,  ,,,,
335.486, , ,  ,,,,,,,,,  ,,,,
336.261,9.34E+07,29 967.17 ,2,,,,,,,,,  ,,,,
337.45, , ,  ,,,,,,,,,  ,,,,
338.499, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
339.75, , ,  ,,,,,,,,,  ,,,,
339.995, , ,  ,,,,,,,,,  ,,,,
342.508,6.52E+07,29 424.98 ,3,,,,,,,,,  ,,,,
342.563, , ,  ,,,,,,,,,  ,,,,
342.996, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
343.119, , ,  ,,,,,,,,,  ,,,,
344.15,5.60E+07,29 285.72 ,2,,,,,,,,,  ,,,,
345.366,2.66E+07,29 183.39 ,4,,,,,,,,,  ,,,,
346.22,5.40E+07,28 875.12 ,5,,,,,,,,,  ,,,,
348.175, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
349.258, , ,  ,,,,,,,,,  ,,,,
351.302, , ,  ,,,,,,,,,  ,,,,
353.485, , ,  ,,,,,,,,,  ,,,,
353.552, , ,  ,,,,,,,,,  ,,,,
353.621, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
353.658, , ,  ,,,,,,,,,  ,,,,
355.779, , ,  ,,,,,,,,,  ,,,,
356.591, , ,  ,,,,,,,,,  ,,,,
356.647, , ,  ,,,,,,,,,  ,,,,
357.406, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
360.877, , ,  ,,,,,,,,,  ,,,,
360.953, , ,  ,,,,,,,,,  ,,,,
364.365, , ,  ,,,,,,,,,  ,,,,
364.772, , ,  ,,,,,,,,,  ,,,,
365.361, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
366.581, , ,  ,,,,,,,,,  ,,,,
366.809, , ,  ,,,,,,,,,  ,,,,
367.798, , ,  ,,,,,,,,,  ,,,,
367.885, , ,  ,,,,,,,,,  ,,,,
369.474, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
370.026,2.23E+07,27 254.42 ,4,,,,,,,,,  ,,,,
370.136,1.57E+07,27 009.39 ,4,,,,,,,,,  ,,,,
370.485, , ,  ,,,,,,,,,  ,,,,
372.506, , ,  ,,,,,,,,,  ,,,,
373.412, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
375.686, , ,  ,,,,,,,,,  ,,,,
376.133,3.51E+07,26 578.77 ,3,,,,,,,,, 3F ,,,,
376.191,1.94E+07,26 574.66 ,4,,,,,,,,,  ,,,,
378.355, , ,  ,,,,,,,,,  ,,,,
379.516, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
379.575,3.00E+07,26 574.66 ,4,,,,,,,,,  ,,,,
379.875, , ,  ,,,,,,,,,  ,,,,
381.072, , ,  ,,,,,,,,,  ,,,,
381.739, , ,  ,,,,,,,,,  ,,,,
383.82, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
384.802,4.66E+07,25 980.02 ,3,,,,,,,,,  ,,,,
385.784, , ,  ,,,,,,,,,  ,,,,
388.344, , ,  ,,,,,,,,,  ,,,,
389.053, , ,  ,,,,,,,,,  ,,,,
390.079, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
392.866, , ,  ,,,,,,,,,  ,,,,
392.958, , ,  ,,,,,,,,,  ,,,,
395.81, , ,  ,,,,,,,,,  ,,,,
399.558, , ,  ,,,,,,,,,  ,,,,
399.652, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
413.269, , ,  ,,,,,,,,,  ,,,,
419.992, , ,  ,,,,,,,,,  ,,,,
420.6, , ,  ,,,,,,,,,  ,,,,
424.215,4.65E+06,23 803.28 ,4,,,,,,,,,  ,,,,
443.74, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
448.126, , ,  ,,,,,,,,,  ,,,,
448.97, , ,  ,,,,,,,,,  ,,,,
452.257, , ,  ,,,,,,,,,  ,,,,
452.938, , ,  ,,,,,,,,,  ,,,,
455.668, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
456.186, , ,  ,,,,,,,,,  ,,,,
456.711, , ,  ,,,,,,,,,  ,,,,
460.129, , ,  ,,,,,,,,,  ,,,,
460.343, , ,  ,,,,,,,,,  ,,,,
461.447, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
461.594, , ,  ,,,,,,,,,  ,,,,
461.906, , ,  ,,,,,,,,,  ,,,,
462.633, , ,  ,,,,,,,,,  ,,,,
462.656, , ,  ,,,,,,,,,  ,,,,
463.426, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
464.296, , ,  ,,,,,,,,,  ,,,,
466.67, , ,  ,,,,,,,,,  ,,,,
467.199, , ,  ,,,,,,,,,  ,,,,
467.786, , ,  ,,,,,,,,,  ,,,,
475.075, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
478.992, , ,  ,,,,,,,,,  ,,,,
482.699, , ,  ,,,,,,,,,  ,,,,
483.12, , ,  ,,,,,,,,,  ,,,,
485.19, , ,  ,,,,,,,,,  ,,,,
487.228, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
497.087, , ,  ,,,,,,,,,  ,,,,
497.512, , ,  ,,,,,,,,,  ,,,,
498.068, , ,  ,,,,,,,,,  ,,,,
498.932, , ,  ,,,,,,,,,  ,,,,
499.379, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
499.472, , ,  ,,,,,,,,,  ,,,,
500.977, , ,  ,,,,,,,,,  ,,,,
501.456, , ,  ,,,,,,,,,  ,,,,
501.787, , ,  ,,,,,,,,,  ,,,,
503.422, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
504.1, , ,  ,,,,,,,,,  ,,,,
506.042, , ,  ,,,,,,,,,  ,,,,
511.455, , ,  ,,,,,,,,,  ,,,,
514.028, , ,  ,,,,,,,,,  ,,,,
514.94, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
520.451, , ,  ,,,,,,,,,  ,,,,
522.823, , ,  ,,,,,,,,,  ,,,,
526.093, , ,  ,,,,,,,,,  ,,,,
526.734, , ,  ,,,,,,,,,  ,,,,
530.587, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
532.299, , ,  ,,,,,,,,,  ,,,,
534.649, , ,  ,,,,,,,,,  ,,,,
537.298, , ,  ,,,,,,,,,  ,,,,
539.196, , ,  ,,,,,,,,,  ,,,,
540.046, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
540.598, , ,  ,,,,,,,,,  ,,,,
546.195, , ,  ,,,,,,,,,  ,,,,
546.554, , ,  ,,,,,,,,,  ,,,,
550.03, , ,  ,,,,,,,,,  ,,,,
552.682, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
553.903, , ,  ,,,,,,,,,  ,,,,
558.665, , ,  ,,,,,,,,,  ,,,,
558.994, , ,  ,,,,,,,,,  ,,,,
568.476, , ,  ,,,,,,,,,  ,,,,
569.642, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
570.997, , ,  ,,,,,,,,,  ,,,,
573.381, , ,  ,,,,,,,,,  ,,,,
573.72, , ,  ,,,,,,,,,  ,,,,
573.725, , ,  ,,,,,,,,,  ,,,,
573.892, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
577.882, , ,  ,,,,,,,,,  ,,,,
578.236, , ,  ,,,,,,,,,  ,,,,
578.446, , ,  ,,,,,,,,,  ,,,,
579.997, , ,  ,,,,,,,,,  ,,,,
581.119, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
583.876, , ,  ,,,,,,,,,  ,,,,
606.778, , ,  ,,,,,,,,,  ,,,,
618.141, , ,  ,,,,,,,,,  ,,,,
629.946, , ,  ,,,,,,,,,  ,,,,
643.094, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
672.794, , ,  ,,,,,,,,,  ,,,,
682.912, , ,  ,,,,,,,,,  ,,,,
697.669, , ,  ,,,,,,,,,  ,,,,
701.431, , ,  ,,,,,,,,,  ,,,,
705.643, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
707.978, , ,  ,,,,,,,,,  ,,,,
723.374, , ,  ,,,,,,,,,  ,,,,
733.663, , ,  ,,,,,,,,,  ,,,,
743.451, , ,  ,,,,,,,,,  ,,,,
743.995, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
759.507, , ,  ,,,,,,,,,  ,,,,
764.876, , ,  ,,,,,,,,,  ,,,,
767.604, , ,  ,,,,,,,,,  ,,,,
846.079, , ,  ,,,,,,,,,  ,,,,
847.201, , ,  ,,,,,,,,,  ,,,,
 , , , ,,,,,,,,, ,,,,
854.607, , ,  ,,,,,,,,,  ,,,,
856.573, , ,  ,,,,,,,,,  ,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
