,,,#VALUE!,,,,,,,,,,,,,
269.09, , ,#VALUE!,,,,,,,,,,,,,
276.785, , ,#VALUE!,,,,,,,,,,,,,
277.923, , ,#VALUE!,,,,,,,,,,,,,
278.938, , ,#VALUE!,,,,,,,,,,,,,
281.086, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
281.72, , ,#VALUE!,,,,,,,,,,,,,
282.096, , ,#VALUE!,,,,,,,,,,,,,
284.749, , ,#VALUE!,,,,,,,,,,,,,
286.609, , ,#VALUE!,,,,,,,,,,,,,
286.84, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
290.799, , ,#VALUE!,,,,,,,,,,,,,
291.028, , ,#VALUE!,,,,,,,,,,,,,
293.748, , ,#VALUE!,,,,,,,,,,,,,
294.349, , ,#VALUE!,,,,,,,,,,,,,
295.319, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
296.274, , ,#VALUE!,,,,,,,,,,,,,
296.902, , ,#VALUE!,,,,,,,,,,,,,
298.343, , ,#VALUE!,,,,,,,,,,,,,
299.157, , ,#VALUE!,,,,,,,,,,,,,
303.484, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
303.913, , ,#VALUE!,,,,,,,,,,,,,
304.693, , ,#VALUE!,,,,,,,,,,,,,
307.129, , ,#VALUE!,,,,,,,,,,,,,
308.645, , ,#VALUE!,,,,,,,,,,,,,
309.688, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
310.23, , ,#VALUE!,,,,,,,,,,,,,
310.652, , ,#VALUE!,,,,,,,,,,,,,
311.02, , ,#VALUE!,,,,,,,,,,,,,
311.772, , ,#VALUE!,,,,,,,,,,,,,
313.63, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
313.997, , ,#VALUE!,,,,,,,,,,,,,
314.719, , ,#VALUE!,,,,,,,,,,,,,
315.21, , ,#VALUE!,,,,,,,,,,,,,
315.252, , ,#VALUE!,,,,,,,,,,,,,
316.23, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
316.988, , ,#VALUE!,,,,,,,,,,,,,
317.812, , ,#VALUE!,,,,,,,,,,,,,
318.392, , ,#VALUE!,,,,,,,,,,,,,
318.701, , ,#VALUE!,,,,,,,,,,,,,
318.722, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
318.779, , ,#VALUE!,,,,,,,,,,,,,
319.301, , ,#VALUE!,,,,,,,,,,,,,
319.618, , ,#VALUE!,,,,,,,,,,,,,
320.18, , ,#VALUE!,,,,,,,,,,,,,
320.49, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
320.718, , ,#VALUE!,,,,,,,,,,,,,
320.817, , ,#VALUE!,,,,,,,,,,,,,
321.173, , ,#VALUE!,,,,,,,,,,,,,
321.412, , ,#VALUE!,,,,,,,,,,,,,
321.526, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
321.685, , ,#VALUE!,,,,,,,,,,,,,
321.861, , ,#VALUE!,,,,,,,,,,,,,
321.943, , ,#VALUE!,,,,,,,,,,,,,
322.684, , ,#VALUE!,,,,,,,,,,,,,
322.85, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
322.878, , ,#VALUE!,,,,,,,,,,,,,
323.056, , ,#VALUE!,,,,,,,,,,,,,
323.153, , ,#VALUE!,,,,,,,,,,,,,
323.195, , ,#VALUE!,,,,,,,,,,,,,
323.368, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
323.664, , ,#VALUE!,,,,,,,,,,,,,
323.789, , ,#VALUE!,,,,,,,,,,,,,
323.966, , ,#VALUE!,,,,,,,,,,,,,
324.116, , ,#VALUE!,,,,,,,,,,,,,
324.159, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
324.204, , ,#VALUE!,,,,,,,,,,,,,
324.469, , ,#VALUE!,,,,,,,,,,,,,
324.975, , ,#VALUE!,,,,,,,,,,,,,
325.037, , ,#VALUE!,,,,,,,,,,,,,
325.34, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
325.394, , ,#VALUE!,,,,,,,,,,,,,
325.438, , ,#VALUE!,,,,,,,,,,,,,
325.563, , ,#VALUE!,,,,,,,,,,,,,
326.228, , ,#VALUE!,,,,,,,,,,,,,
326.494, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
327.049, , ,#VALUE!,,,,,,,,,,,,,
327.068, , ,#VALUE!,,,,,,,,,,,,,
327.248, , ,#VALUE!,,,,,,,,,,,,,
327.26, , ,#VALUE!,,,,,,,,,,,,,
327.281, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
327.348, , ,#VALUE!,,,,,,,,,,,,,
327.675, , ,#VALUE!,,,,,,,,,,,,,
328.084, , ,#VALUE!,,,,,,,,,,,,,
328.566, , ,#VALUE!,,,,,,,,,,,,,
328.623, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
329.028, , ,#VALUE!,,,,,,,,,,,,,
329.039, , ,#VALUE!,,,,,,,,,,,,,
329.065, , ,#VALUE!,,,,,,,,,,,,,
329.337, , ,#VALUE!,,,,,,,,,,,,,
329.544, , ,#VALUE!,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
